Time, Tdelta, x_pos, y_pos, z_pos, x_v, y_v, z_v, phi, theta, psi, phi_v, theta_v, psi_v, w0, w1, w2, w3, pwm0, pwm1, pw2, pwm3
31534,    18.00,  0.00, -0.01,  0.07,  0.00, -0.00,  0.06, -0.07, -0.16, -0.02, -0.02,  0.15, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31549,    15.00,  0.00, -0.01,  0.07,  0.00, -0.00,  0.06, -0.07, -0.16, -0.02, -0.04, -0.05,  0.04,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31564,    15.00,  0.00, -0.01,  0.07,  0.00, -0.00,  0.06, -0.07, -0.16, -0.02, -0.01,  0.08,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31579,    15.00,  0.00, -0.01,  0.07,  0.00, -0.00,  0.06, -0.07, -0.16, -0.02, -0.17, -0.11,  0.08,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31594,    15.00,  0.00, -0.01,  0.07,  0.00, -0.00,  0.06, -0.07, -0.16, -0.02, -0.02, -0.01, -0.03,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31609,    15.00,  0.00, -0.01,  0.07,  0.00, -0.00,  0.06, -0.08, -0.16, -0.01, -0.20, -0.01,  0.08,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31627,    18.00,  0.00, -0.01,  0.07,  0.00, -0.00,  0.06, -0.07, -0.16, -0.01,  0.27, -0.02,  0.04,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31642,    15.00,  0.00, -0.01,  0.08,  0.01, -0.00,  0.06, -0.07, -0.16, -0.01, -0.03,  0.05,  0.13,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31657,    15.00,  0.00, -0.01,  0.08,  0.01, -0.00,  0.06, -0.08, -0.16, -0.01, -0.22,  0.05,  0.05,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31683,    26.00,  0.00, -0.01,  0.08,  0.01, -0.00,  0.06, -0.08, -0.16, -0.01, -0.12, -0.14,  0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31697,    14.00,  0.00, -0.01,  0.08,  0.01, -0.00,  0.06, -0.08, -0.16, -0.01,  0.11, -0.02,  0.11,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31712,    15.00,  0.00, -0.01,  0.08,  0.01, -0.00,  0.06, -0.08, -0.16, -0.01,  0.05, -0.02, -0.06,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31727,    15.00,  0.00, -0.01,  0.08,  0.01, -0.00,  0.06, -0.08, -0.16, -0.01, -0.13, -0.04, -0.11,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31790,    63.00,  0.00, -0.01,  0.08,  0.01, -0.00,  0.06, -0.09, -0.15, -0.02, -0.22,  0.17, -0.14,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31805,    15.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.15, -0.02,  0.05, -0.09, -0.02,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31820,    15.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.15, -0.02, -0.02, -0.13,  0.12,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31835,    15.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.16, -0.02, -0.02, -0.09, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31850,    15.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.16, -0.02, -0.06, -0.03, -0.04,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31865,    15.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.16, -0.02,  0.16, -0.01,  0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31879,    14.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.16, -0.02, -0.13, -0.15, -0.05,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31897,    18.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.16, -0.02,  0.03,  0.05, -0.11,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31912,    15.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.16, -0.02, -0.11, -0.08, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31928,    16.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.16, -0.02,  0.01,  0.01,  0.00,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31942,    14.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.09, -0.16, -0.02, -0.04,  0.15,  0.13,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31957,    15.00,  0.00, -0.01,  0.09,  0.01, -0.00,  0.06, -0.10, -0.16, -0.02, -0.15, -0.13,  0.03,   951,   951,   951,   951,  1427,  1332,  1047,  1332
31972,    15.00,  0.00, -0.01,  0.10,  0.01, -0.00,  0.07, -0.10, -0.16, -0.02,  0.09,  0.01, -0.14,   951,   951,   951,   951,  1427,  1332,  1046,  1332
31990,    18.00,  0.00, -0.01,  0.10,  0.01, -0.00,  0.07, -0.10, -0.16, -0.03,  0.01,  0.02, -0.03,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32005,    15.00,  0.01, -0.01,  0.10,  0.01, -0.00,  0.07, -0.10, -0.16, -0.03, -0.05, -0.01, -0.16,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32020,    15.00,  0.01, -0.01,  0.10,  0.01, -0.00,  0.07, -0.10, -0.16, -0.03, -0.12, -0.18, -0.05,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32035,    15.00,  0.01, -0.01,  0.10,  0.01, -0.00,  0.07, -0.10, -0.16, -0.03, -0.07, -0.20,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32050,    15.00,  0.01, -0.01,  0.10,  0.01, -0.00,  0.07, -0.10, -0.16, -0.03,  0.13,  0.00, -0.15,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32065,    15.00,  0.01, -0.01,  0.10,  0.01,  0.00,  0.07, -0.10, -0.16, -0.03, -0.05,  0.08,  0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32080,    15.00,  0.01, -0.01,  0.10,  0.01,  0.00,  0.07, -0.10, -0.16, -0.03, -0.03, -0.02, -0.14,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32098,    18.00,  0.01, -0.01,  0.10,  0.01,  0.00,  0.07, -0.10, -0.17, -0.03, -0.12, -0.19, -0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32113,    15.00,  0.01, -0.01,  0.11,  0.01,  0.00,  0.07, -0.10, -0.17, -0.03,  0.02,  0.02, -0.06,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32128,    15.00,  0.01, -0.01,  0.11,  0.01, -0.00,  0.07, -0.10, -0.17, -0.03,  0.05,  0.01,  0.16,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32143,    15.00,  0.01, -0.01,  0.11,  0.01, -0.00,  0.07, -0.10, -0.17, -0.03,  0.08, -0.01, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32157,    14.00,  0.01, -0.01,  0.11,  0.01, -0.00,  0.07, -0.10, -0.17, -0.03, -0.09,  0.06,  0.00,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32172,    15.00,  0.01, -0.01,  0.11,  0.01, -0.00,  0.07, -0.10, -0.17, -0.03, -0.06,  0.02, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32226,    54.00,  0.01, -0.01,  0.11,  0.02,  0.00,  0.07, -0.10, -0.17, -0.04, -0.09, -0.08, -0.06,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32242,    16.00,  0.01, -0.01,  0.11,  0.02,  0.00,  0.07, -0.11, -0.17, -0.04, -0.25, -0.18,  0.03,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32267,    25.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.11, -0.17, -0.04, -0.09, -0.02, -0.04,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32282,    15.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.11, -0.18, -0.04,  0.02, -0.24,  0.05,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32297,    15.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.11, -0.18, -0.04, -0.13, -0.02, -0.17,   951,   951,   951,   952,  1427,  1332,  1046,  1332
32312,    15.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.11, -0.18, -0.04,  0.08, -0.05,  0.09,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32326,    14.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.11, -0.18, -0.04, -0.25, -0.14,  0.03,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32344,    18.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.12, -0.18, -0.03, -0.05, -0.02,  0.14,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32359,    15.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.11, -0.18, -0.03,  0.08, -0.02, -0.01,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32374,    15.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.12, -0.18, -0.04, -0.22, -0.07, -0.07,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32389,    15.00,  0.01, -0.01,  0.12,  0.02,  0.00,  0.07, -0.12, -0.18, -0.03, -0.15,  0.07,  0.12,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32404,    15.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.07, -0.12, -0.18, -0.03, -0.00, -0.03,  0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32418,    14.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.07, -0.12, -0.18, -0.03, -0.18, -0.11,  0.16,   951,   951,   952,   951,  1427,  1332,  1047,  1332
32436,    18.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.07, -0.12, -0.18, -0.03,  0.02, -0.12,  0.05,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32451,    15.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.07, -0.13, -0.18, -0.03, -0.18,  0.09, -0.05,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32466,    15.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.08, -0.13, -0.18, -0.03, -0.21, -0.11,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32481,    15.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.08, -0.13, -0.18, -0.03, -0.02,  0.08,  0.05,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32496,    15.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.08, -0.13, -0.18, -0.03,  0.04, -0.05, -0.11,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32511,    15.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.08, -0.13, -0.18, -0.03, -0.15, -0.01,  0.00,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32525,    14.00,  0.01, -0.01,  0.13,  0.02,  0.00,  0.08, -0.13, -0.19, -0.03, -0.03, -0.14,  0.07,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32543,    18.00,  0.02, -0.01,  0.14,  0.02,  0.00,  0.07, -0.13, -0.19, -0.03,  0.07, -0.08,  0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32558,    15.00,  0.02, -0.01,  0.14,  0.02,  0.00,  0.07, -0.13, -0.19, -0.03,  0.06, -0.01, -0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32573,    15.00,  0.02, -0.01,  0.14,  0.02,  0.00,  0.07, -0.13, -0.19, -0.03, -0.06,  0.12,  0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32588,    15.00,  0.02, -0.01,  0.14,  0.02,  0.00,  0.07, -0.13, -0.19, -0.03, -0.02, -0.03,  0.15,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32603,    15.00,  0.02, -0.01,  0.14,  0.02,  0.00,  0.07, -0.13, -0.19, -0.03,  0.04, -0.15, -0.05,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32618,    15.00,  0.02, -0.01,  0.14,  0.02,  0.00,  0.07, -0.13, -0.19, -0.03,  0.11,  0.08, -0.14,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32676,    58.00,  0.02, -0.01,  0.15,  0.02,  0.00,  0.07, -0.14, -0.18, -0.03, -0.21,  0.14, -0.01,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32691,    15.00,  0.02, -0.01,  0.15,  0.02,  0.00,  0.07, -0.14, -0.18, -0.03, -0.08,  0.12, -0.01,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32706,    15.00,  0.02, -0.01,  0.15,  0.02,  0.00,  0.07, -0.14, -0.18, -0.03, -0.01, -0.04,  0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32721,    15.00,  0.02, -0.01,  0.15,  0.02,  0.00,  0.07, -0.14, -0.18, -0.03, -0.12,  0.06, -0.09,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32736,    15.00,  0.02, -0.01,  0.15,  0.02,  0.00,  0.07, -0.14, -0.18, -0.03, -0.10, -0.11, -0.07,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32751,    15.00,  0.02, -0.01,  0.15,  0.02,  0.00,  0.08, -0.15, -0.18, -0.03, -0.14, -0.11, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32765,    14.00,  0.02, -0.01,  0.15,  0.02,  0.00,  0.08, -0.15, -0.19, -0.04,  0.11, -0.38, -0.15,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32783,    18.00,  0.02, -0.01,  0.15,  0.02,  0.00,  0.08, -0.14, -0.19, -0.04,  0.13,  0.05, -0.10,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32809,    26.00,  0.02, -0.01,  0.16,  0.02,  0.00,  0.08, -0.14, -0.19, -0.04, -0.07, -0.17,  0.00,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32824,    15.00,  0.02, -0.01,  0.16,  0.02,  0.01,  0.08, -0.15, -0.19, -0.04, -0.08, -0.10, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32839,    15.00,  0.02, -0.01,  0.16,  0.02,  0.01,  0.08, -0.15, -0.19, -0.04, -0.08, -0.07,  0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32854,    15.00,  0.02, -0.01,  0.16,  0.02,  0.00,  0.08, -0.15, -0.19, -0.04, -0.14, -0.01,  0.07,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32869,    15.00,  0.02, -0.01,  0.16,  0.02,  0.01,  0.08, -0.15, -0.19, -0.04,  0.06, -0.03, -0.07,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32887,    18.00,  0.02, -0.01,  0.16,  0.02,  0.01,  0.08, -0.15, -0.19, -0.04,  0.15,  0.01,  0.11,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32903,    16.00,  0.02, -0.01,  0.16,  0.02,  0.01,  0.08, -0.15, -0.19, -0.04, -0.05, -0.13, -0.11,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32917,    14.00,  0.02, -0.01,  0.16,  0.02,  0.00,  0.08, -0.15, -0.20, -0.04, -0.10, -0.18,  0.08,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32932,    15.00,  0.02, -0.01,  0.17,  0.02,  0.01,  0.08, -0.15, -0.20, -0.04, -0.00,  0.09, -0.14,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32947,    15.00,  0.02, -0.01,  0.17,  0.02,  0.01,  0.08, -0.15, -0.19, -0.04,  0.03,  0.12, -0.11,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32962,    15.00,  0.02, -0.01,  0.17,  0.02,  0.01,  0.08, -0.15, -0.20, -0.04, -0.02, -0.09, -0.06,   951,   951,   951,   951,  1427,  1332,  1046,  1332
32977,    15.00,  0.02, -0.01,  0.17,  0.02,  0.01,  0.08, -0.15, -0.20, -0.04, -0.06, -0.07,  0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
32995,    18.00,  0.02, -0.01,  0.17,  0.02,  0.01,  0.08, -0.15, -0.20, -0.04,  0.08,  0.00,  0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33010,    15.00,  0.02, -0.01,  0.17,  0.02,  0.01,  0.08, -0.15, -0.19, -0.04,  0.14,  0.17, -0.01,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33025,    15.00,  0.03, -0.01,  0.17,  0.02,  0.01,  0.08, -0.15, -0.19, -0.04, -0.16, -0.01,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33040,    15.00,  0.03, -0.01,  0.17,  0.02,  0.01,  0.08, -0.15, -0.20, -0.04, -0.03, -0.14, -0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33055,    15.00,  0.03, -0.01,  0.18,  0.02,  0.01,  0.08, -0.15, -0.20, -0.04,  0.04, -0.22,  0.12,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33069,    14.00,  0.03, -0.01,  0.18,  0.02,  0.01,  0.08, -0.15, -0.20, -0.04,  0.11, -0.01, -0.02,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33084,    15.00,  0.03, -0.01,  0.18,  0.02,  0.01,  0.08, -0.15, -0.20, -0.04, -0.05,  0.09,  0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33140,    56.00,  0.03, -0.01,  0.18,  0.02,  0.01,  0.08, -0.14, -0.21, -0.04,  0.21, -0.13, -0.04,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33155,    15.00,  0.03, -0.01,  0.18,  0.02,  0.01,  0.08, -0.14, -0.21, -0.04, -0.10, -0.13, -0.17,   951,   951,   951,   952,  1427,  1332,  1046,  1332
33170,    15.00,  0.03, -0.01,  0.18,  0.02,  0.01,  0.08, -0.14, -0.21, -0.04,  0.07, -0.13,  0.00,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33185,    15.00,  0.03, -0.01,  0.19,  0.02,  0.01,  0.08, -0.13, -0.21, -0.04,  0.12,  0.03,  0.08,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33200,    15.00,  0.03, -0.00,  0.19,  0.02,  0.01,  0.08, -0.13, -0.21, -0.04,  0.10, -0.24, -0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33215,    15.00,  0.03, -0.00,  0.19,  0.02,  0.01,  0.08, -0.13, -0.21, -0.04, -0.12, -0.07, -0.06,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33232,    17.00,  0.03, -0.00,  0.19,  0.03,  0.01,  0.08, -0.14, -0.21, -0.04, -0.11, -0.01, -0.04,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33248,    16.00,  0.03, -0.00,  0.19,  0.02,  0.01,  0.08, -0.14, -0.21, -0.04, -0.17, -0.01,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33263,    15.00,  0.03, -0.00,  0.19,  0.02,  0.01,  0.08, -0.14, -0.21, -0.04,  0.11,  0.01, -0.06,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33278,    15.00,  0.03, -0.00,  0.19,  0.03,  0.01,  0.08, -0.14, -0.21, -0.04, -0.09, -0.01,  0.09,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33292,    14.00,  0.03, -0.00,  0.19,  0.03,  0.01,  0.08, -0.14, -0.21, -0.04, -0.12, -0.05,  0.00,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33307,    15.00,  0.03, -0.00,  0.20,  0.03,  0.01,  0.08, -0.14, -0.22, -0.04,  0.01, -0.14,  0.08,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33322,    15.00,  0.03, -0.00,  0.20,  0.03,  0.01,  0.08, -0.14, -0.22, -0.04,  0.05, -0.09, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33351,    29.00,  0.03, -0.00,  0.20,  0.03,  0.01,  0.08, -0.14, -0.22, -0.04, -0.11, -0.20,  0.05,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33366,    15.00,  0.03, -0.00,  0.20,  0.03,  0.01,  0.08, -0.14, -0.22, -0.04, -0.03, -0.01, -0.09,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33381,    15.00,  0.03, -0.00,  0.20,  0.02,  0.01,  0.08, -0.15, -0.22, -0.04, -0.16, -0.01, -0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33396,    15.00,  0.03, -0.00,  0.20,  0.02,  0.01,  0.08, -0.15, -0.22, -0.04, -0.18, -0.01, -0.03,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33411,    15.00,  0.03, -0.00,  0.20,  0.02,  0.01,  0.08, -0.15, -0.22, -0.04, -0.12, -0.04,  0.04,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33425,    14.00,  0.03, -0.00,  0.21,  0.02,  0.01,  0.08, -0.15, -0.23, -0.04,  0.11, -0.01,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33443,    18.00,  0.04, -0.00,  0.21,  0.02,  0.01,  0.08, -0.15, -0.23, -0.04,  0.03, -0.15, -0.04,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33459,    16.00,  0.04, -0.00,  0.21,  0.02,  0.01,  0.08, -0.15, -0.23, -0.04, -0.03, -0.03,  0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33474,    15.00,  0.04, -0.00,  0.21,  0.02,  0.01,  0.08, -0.15, -0.23, -0.04,  0.02,  0.06, -0.07,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33489,    15.00,  0.04, -0.00,  0.21,  0.02,  0.01,  0.09, -0.15, -0.23, -0.04, -0.03, -0.06, -0.07,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33503,    14.00,  0.04, -0.00,  0.21,  0.02,  0.01,  0.09, -0.15, -0.23, -0.04,  0.08, -0.13,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33518,    15.00,  0.04, -0.00,  0.21,  0.02,  0.01,  0.09, -0.15, -0.23, -0.04,  0.01, -0.01, -0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33533,    15.00,  0.04, -0.00,  0.21,  0.03,  0.01,  0.09, -0.15, -0.23, -0.04,  0.08, -0.11, -0.03,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33585,    52.00,  0.04, -0.00,  0.22,  0.03,  0.01,  0.09, -0.14, -0.23, -0.05,  0.05,  0.03, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33600,    15.00,  0.04, -0.00,  0.22,  0.03,  0.01,  0.09, -0.14, -0.23, -0.05, -0.01, -0.08, -0.09,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33615,    15.00,  0.04, -0.00,  0.22,  0.03,  0.01,  0.09, -0.14, -0.23, -0.05,  0.05, -0.06,  0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33630,    15.00,  0.04, -0.00,  0.22,  0.03,  0.01,  0.09, -0.14, -0.23, -0.05, -0.15,  0.02,  0.05,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33644,    14.00,  0.04, -0.00,  0.22,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05,  0.01, -0.21, -0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33659,    15.00,  0.04, -0.00,  0.23,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05, -0.01, -0.16, -0.07,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33677,    18.00,  0.04, -0.00,  0.23,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05,  0.02,  0.04,  0.10,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33692,    15.00,  0.04, -0.00,  0.23,  0.03,  0.01,  0.09, -0.15, -0.24, -0.05, -0.20, -0.01,  0.05,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33707,    15.00,  0.04, -0.00,  0.23,  0.03,  0.01,  0.09, -0.15, -0.24, -0.05, -0.01,  0.02, -0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33722,    15.00,  0.04, -0.00,  0.23,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05,  0.21, -0.11,  0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33737,    15.00,  0.04, -0.00,  0.23,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05,  0.11, -0.17, -0.04,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33752,    15.00,  0.04, -0.00,  0.23,  0.03,  0.01,  0.09, -0.15, -0.24, -0.05, -0.18,  0.06, -0.06,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33766,    14.00,  0.04, -0.00,  0.23,  0.03,  0.01,  0.09, -0.15, -0.24, -0.05, -0.11, -0.08,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33784,    18.00,  0.04, -0.00,  0.24,  0.03,  0.01,  0.09, -0.15, -0.24, -0.05,  0.02,  0.04, -0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33801,    17.00,  0.05, -0.00,  0.24,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05,  0.12, -0.04,  0.09,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33816,    15.00,  0.05, -0.00,  0.24,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05,  0.17,  0.06, -0.13,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33830,    14.00,  0.05, -0.00,  0.24,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05,  0.05, -0.14,  0.11,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33845,    15.00,  0.05, -0.00,  0.24,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05, -0.08,  0.11, -0.01,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33860,    15.00,  0.05,  0.00,  0.24,  0.03,  0.01,  0.09, -0.14, -0.24, -0.05, -0.05, -0.11,  0.04,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33889,    29.00,  0.05,  0.00,  0.25,  0.03,  0.01,  0.09, -0.14, -0.25, -0.05,  0.12, -0.13,  0.05,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33904,    15.00,  0.05,  0.00,  0.25,  0.03,  0.01,  0.09, -0.14, -0.25, -0.04, -0.04, -0.06,  0.13,   951,   951,   952,   951,  1427,  1332,  1047,  1332
33919,    15.00,  0.05,  0.00,  0.25,  0.03,  0.01,  0.09, -0.14, -0.25, -0.05, -0.02, -0.12, -0.09,   951,   951,   951,   951,  1427,  1332,  1046,  1332
33934,    15.00,  0.05,  0.00,  0.25,  0.03,  0.01,  0.09, -0.14, -0.25, -0.05,  0.04, -0.15, -0.06,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33949,    15.00,  0.05,  0.00,  0.25,  0.03,  0.01,  0.09, -0.14, -0.25, -0.05, -0.01, -0.08,  0.09,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33964,    15.00,  0.05,  0.00,  0.25,  0.04,  0.01,  0.09, -0.14, -0.25, -0.05, -0.10, -0.05,  0.02,   951,   951,   951,   951,  1427,  1332,  1047,  1332
33979,    15.00,  0.05,  0.00,  0.25,  0.04,  0.00,  0.09, -0.14, -0.25, -0.05, -0.12, -0.02,  0.00,   951,   951,   951,   951,  1427,  1332,  1047,  1332
